date,atm_id,atm_city,total_balance,income_txn_count,outcome_txn_count,total_income,total_outcome,total_txn_count,withdrawals_usd,btc_open,btc_high,btc_low,btc_close,btc_volume,btc_pct_change_1d,btc_7d_roc,btc_7d_ma,btc_volatility_7d,day_of_week,is_weekend,payday_flag,y_tomorrow
2020-01-06,atm35000141,Izmir,9060,579,625,37645,40615,1204,40615,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,34920.0
2020-01-07,atm35000141,Izmir,3085,564,564,36060,34920,1128,34920,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000142,Izmir,25755,550,654,36415,41240,1204,41240,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,39575.0
2020-01-02,atm35000142,Izmir,16140,462,652,29385,39575,1114,39575,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,43475.0
2020-01-03,atm35000142,Izmir,7715,513,673,35005,43475,1186,43475,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,40755.0
2020-01-04,atm35000142,Izmir,36965,567,645,36670,40755,1212,40755,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,39030.0
2020-01-05,atm35000142,Izmir,23440,507,617,34205,39030,1124,39030,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,37050.0
2020-01-06,atm35000142,Izmir,40260,468,588,26635,37050,1056,37050,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,45220.0
2020-01-07,atm35000142,Izmir,21760,606,662,39500,45220,1268,45220,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000143,Izmir,19020,606,643,35825,42725,1249,42725,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,42670.0
2020-01-02,atm35000143,Izmir,2805,397,668,24415,42670,1065,42670,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,40105.0
2020-01-03,atm35000143,Izmir,34950,556,597,34890,40105,1153,40105,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,43035.0
2020-01-04,atm35000143,Izmir,21010,539,654,33480,43035,1193,43035,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,40715.0
2020-01-05,atm35000143,Izmir,16075,641,643,41845,40715,1284,40715,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,37225.0
2020-01-06,atm35000143,Izmir,3410,486,539,34000,37225,1025,37225,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,39440.0
2020-01-07,atm35000143,Izmir,39400,596,660,40580,39440,1256,39440,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000144,Izmir,21875,537,601,34800,41890,1138,41890,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,43160.0
2020-01-02,atm35000144,Izmir,2685,562,648,35160,43160,1210,43160,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,41895.0
2020-01-03,atm35000144,Izmir,37640,570,644,35900,41895,1214,41895,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,42000.0
2020-01-04,atm35000144,Izmir,27555,522,649,37935,42000,1171,42000,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,40560.0
2020-01-05,atm35000144,Izmir,21320,523,692,33470,40560,1215,40560,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,38445.0
2020-01-06,atm35000144,Izmir,7770,499,579,32885,38445,1078,38445,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,47235.0
2020-01-07,atm35000144,Izmir,19530,399,698,26965,47235,1097,47235,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000145,Izmir,26340,546,644,33420,40580,1190,40580,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,42685.0
2020-01-02,atm35000145,Izmir,5335,531,676,32945,42685,1207,42685,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,39935.0
2020-01-03,atm35000145,Izmir,32220,542,657,32960,39935,1199,39935,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,39120.0
2020-01-04,atm35000145,Izmir,33225,684,651,40155,39120,1335,39120,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,44985.0
2020-01-05,atm35000145,Izmir,26235,557,675,36180,44985,1232,44985,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,45375.0
2020-01-06,atm35000145,Izmir,6085,601,720,38280,45375,1321,45375,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,38935.0
2020-01-07,atm35000145,Izmir,36465,523,605,32390,38935,1128,38935,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000146,Izmir,25915,512,689,29855,41680,1201,41680,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,42025.0
2020-01-02,atm35000146,Izmir,23775,545,623,36590,42025,1168,42025,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,36665.0
2020-01-03,atm35000146,Izmir,23650,635,622,37315,36665,1257,36665,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,34030.0
2020-01-04,atm35000146,Izmir,20745,615,532,39685,34030,1147,34030,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,34170.0
2020-01-05,atm35000146,Izmir,12640,530,581,30775,34170,1111,34170,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,45405.0
2020-01-06,atm35000146,Izmir,43930,567,729,37260,45405,1296,45405,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,41980.0
2020-01-07,atm35000146,Izmir,40750,631,682,38365,41980,1313,41980,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000147,Izmir,35190,571,607,37980,38585,1178,38585,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,36895.0
2020-01-02,atm35000147,Izmir,33440,498,586,30135,36895,1084,36895,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,45770.0
2020-01-03,atm35000147,Izmir,14270,512,723,34615,45770,1235,45770,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,37690.0
2020-01-04,atm35000147,Izmir,22255,688,600,44575,37690,1288,37690,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,41535.0
2020-01-05,atm35000147,Izmir,5235,477,629,31095,41535,1106,41535,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,39060.0
2020-01-06,atm35000147,Izmir,34390,432,568,28790,39060,1000,39060,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,36915.0
2020-01-07,atm35000147,Izmir,25160,533,565,35645,36915,1098,36915,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000148,Izmir,27885,515,638,33865,44275,1153,44275,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,41235.0
2020-01-02,atm35000148,Izmir,21840,544,657,36060,41235,1201,41235,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,41175.0
2020-01-03,atm35000148,Izmir,18030,565,597,38730,41175,1162,41175,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,37875.0
2020-01-04,atm35000148,Izmir,32155,456,591,28500,37875,1047,37875,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,46520.0
2020-01-05,atm35000148,Izmir,4210,538,698,36550,46520,1236,46520,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,44980.0
2020-01-06,atm35000148,Izmir,39070,562,691,36195,44980,1253,44980,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,42655.0
2020-01-07,atm35000148,Izmir,23475,522,661,32285,42655,1183,42655,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000149,Izmir,39110,534,742,35210,44310,1276,44310,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,36480.0
2020-01-02,atm35000149,Izmir,24345,517,597,31285,36480,1114,36480,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,39490.0
2020-01-03,atm35000149,Izmir,12435,553,613,34485,39490,1166,39490,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,38750.0
2020-01-04,atm35000149,Izmir,10620,628,599,42270,38750,1227,38750,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,48160.0
2020-01-05,atm35000149,Izmir,30030,569,725,38335,48160,1294,48160,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,38255.0
2020-01-06,atm35000149,Izmir,27010,560,604,35210,38255,1164,38255,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,38600.0
2020-01-07,atm35000149,Izmir,14320,547,599,34240,38600,1146,38600,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm3500015,Izmir,24250,578,641,40655,40760,1219,40760,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,37165.0
2020-01-02,atm3500015,Izmir,14420,519,583,32310,37165,1102,37165,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,44915.0
2020-01-03,atm3500015,Izmir,5870,531,669,33770,44915,1200,44915,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,46745.0
2020-01-04,atm3500015,Izmir,34070,573,706,39270,46745,1279,46745,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,39450.0
2020-01-05,atm3500015,Izmir,25890,481,628,29635,39450,1109,39450,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,40140.0
2020-01-06,atm3500015,Izmir,28895,573,612,38465,40140,1185,40140,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,42365.0
2020-01-07,atm3500015,Izmir,21215,560,624,36510,42365,1184,42365,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000150,Izmir,30860,507,549,33130,34860,1056,34860,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,36950.0
2020-01-02,atm35000150,Izmir,23180,587,569,36685,36950,1156,36950,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,43095.0
2020-01-03,atm35000150,Izmir,11635,508,693,31125,43095,1201,43095,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,37910.0
2020-01-04,atm35000150,Izmir,35610,359,614,23405,37910,973,37910,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,39170.0
2020-01-05,atm35000150,Izmir,36240,661,633,42415,39170,1294,39170,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,38565.0
2020-01-06,atm35000150,Izmir,31400,621,602,40660,38565,1223,38565,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,43955.0
2020-01-07,atm35000150,Izmir,25950,572,651,40080,43955,1223,43955,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000151,Izmir,46290,677,576,44815,36315,1253,36315,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,46755.0
2020-01-02,atm35000151,Izmir,34425,584,733,38260,46755,1317,46755,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,41955.0
2020-01-03,atm35000151,Izmir,34860,623,671,40380,41955,1294,41955,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,40545.0
2020-01-04,atm35000151,Izmir,25055,569,581,36940,40545,1150,40545,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,42290.0
2020-01-05,atm35000151,Izmir,16595,560,629,38850,42290,1189,42290,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,44540.0
2020-01-06,atm35000151,Izmir,38280,576,703,37130,44540,1279,44540,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,45210.0
2020-01-07,atm35000151,Izmir,17185,544,694,34405,45210,1238,45210,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000152,Izmir,43415,535,596,34720,36640,1131,36640,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,36065.0
2020-01-02,atm35000152,Izmir,36375,541,572,35475,36065,1113,36065,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,33675.0
2020-01-03,atm35000152,Izmir,42030,550,549,36510,33675,1099,33675,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,41125.0
2020-01-04,atm35000152,Izmir,23495,509,665,31445,41125,1174,41125,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,35580.0
2020-01-05,atm35000152,Izmir,13695,625,576,39175,35580,1201,35580,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,38440.0
2020-01-06,atm35000152,Izmir,11985,506,628,32820,38440,1134,38440,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,39195.0
